Label,IATA,Latitude,Longitude,Country,Country_std
Khaneh Airport,KHA,36.73334122,45.15000153,ایران,ایران
Viveros Island Airport,IVI,8.4693,-79.0016,Panamá,Panamá
Quartz Creek Airport,JLA,60.48270035,-149.7189941,United States,United States
Josephstaal Airport,JOP,-4.747083333,145.0070833,Papua Niugini,Papua Niugini
Animas Air Park,AMK,37.20320129,-107.8690033,United States,United States
Broadus Airport,BDX,45.47249985,-105.4540024,United States,United States
Eureka Airport,EUE,39.60419846,-116.0049973,United States,United States
Jackpot Airport/Hayden Field,KPT,41.97600174,-114.6579971,United States,United States
Elizabeth Field,FID,41.25130081,-72.03160095,United States,United States
Humboldt Municipal Airport,HUD,42.73609924,-94.24520111,United States,United States
Jefferson County International Airport,TWD,48.05379868,-122.810997,United States,United States
Kayenta Airport,MVM,36.716444,-110.228444,United States,United States
Columbia County Airport,HCC,42.29130173,-73.71029663,United States,United States
Ardmore Downtown Executive Airport,AHD,34.14699936,-97.12270355,United States,United States
Lampson Field,CKE,38.99060059,-122.901001,United States,United States
Montague-Yreka Rohrer Field,ROF,41.73040009,-122.5459976,United States,United States
Fremont County Airport,CNE,38.4280014,-105.1060028,United States,United States
Cooperstown-Westville Airport,COP,42.62919998,-74.89099884,United States,United States
Council Airport,CIL,64.89790344,-163.7030029,United States,United States
Gansner Field,GNF,39.943902,-120.945,United States,United States
Chiloquin State Airport,CHZ,42.57944049,-121.8790627,United States,United States
St. Mary's County Regional Airport,LTW,38.315399,-76.550102,United States,United States
Arapahoe Municipal Airport,AHF,40.33950043,-99.90650177,United States,United States
Princeton Airport,PCT,40.39920044,-74.6588974,United States,United States
Grand Lake Regional Airport,NRI,36.57759857,-94.86190033,United States,United States
Grants Pass Airport,GTP,42.510101,-123.388,United States,United States
Jerry Tyler Memorial Airport,NLE,41.83589935,-86.22519684,United States,United States
Grand Coulee Dam Airport,GCD,47.92200089,-119.0830002,United States,United States
Valle Airport,VLE,35.65060043,-112.1480026,United States,United States
Perry-Foley Airport,FPY,30.0693,-83.580597,United States,United States
Manti-Ephraim Airport,NTJ,39.32910156,-111.6149979,United States,United States
Salina Gunnison Airport,SBO,39.02909851,-111.8379974,United States,United States
Central Jersey Regional Airport,JVI,40.5243988,-74.5983963,United States,United States
Eunice Airport,UCE,30.46629906,-92.42379761,United States,United States
Gold Beach Municipal Airport,GOL,42.41339874,-124.4240036,United States,United States
Kentland Municipal Airport,KKT,40.75870132,-87.42819977,United States,United States
Prentice Airport,PRW,45.542999,-90.279297,United States,United States
Maverick County Memorial International Airport,EGP,28.85720062,-100.512001,United States,United States
Mesquite Airport,MFH,36.83499908,-114.0550003,United States,United States
Florence Municipal Airport,FMU,43.98279953,-124.1110001,United States,United States
Anacortes Airport,OTS,48.499,-122.662003,United States,United States
Roosevelt Municipal Airport,ROL,40.278301,-110.051003,United States,United States
Canton Municipal Airport,CTK,43.308899,-96.570999,United States,United States
North Fork Valley Airport,WPO,38.83169937,-107.6460037,United States,United States
Antlers Municipal Airport,ATE,34.19260025,-95.64990234,United States,United States
Austin Airport,ASQ,39.467998,-117.195,United States,United States
Antrim County Airport,ACB,44.988602,-85.198402,United States,United States
Lenawee County Airport,ADG,41.86769867,-84.07730103,United States,United States
Albert Lea Municipal Airport,AEL,43.68149948,-93.36720276,United States,United States
Karato Airport,KAF,-6.2655,155.3052,Papua Niugini,Papua Niugini
USAF Academy Airfield,AFF,38.96969986,-104.8130035,United States,United States
Washington County Airport,WSG,40.13650131,-80.29019928,United States,United States
Jaffrey Airport Silver Ranch Airport,AFN,42.80509949,-72.00299835,United States,United States
Afton Municipal Airport,AFO,42.71120071,-110.9420013,United States,United States
Magnolia Municipal Airport / Ralph C Weiser Field,AGO,33.228001,-93.217002,United States,United States
Amedee Army Air Field,AHC,40.26620102,-120.1529999,United States,United States
Amery Municipal Airport,AHH,45.28110123,-92.37539673,United States,United States
Atlantic Municipal Airport,AIO,41.40729904,-95.04689789,United States,United States
George Downer Airport,AIV,33.106499,-88.1978,United States,United States
Kar Airport,KAK,-6.2452,143.5516,Papua Niugini,Papua Niugini
Ames Municipal Airport,AMW,41.992001,-93.621803,United States,United States
Salida Airport Harriett Alexander Field,SLT,38.5383,-106.049004,United States,United States
Anthony Municipal Airport,ANY,37.158501,-98.079597,United States,United States
A P Hill AAF (Fort A P Hill) Airport,APH,38.068902,-77.318298,United States,United States
Kamulai Airport,KAQ,-8.150694444,146.834,Papua Niugini,Papua Niugini
Walnut Ridge Regional Airport,ARG,36.124667,-90.925111,United States,United States
Wharton Regional Airport,WHT,29.254299,-96.154404,United States,United States
Aurora Municipal Airport,AUZ,41.77190018,-88.47570038,United States,United States
Springdale Municipal Airport,SPZ,36.17639923,-94.11930084,United States,United States
Harrison County Airport,ASL,32.52050018,-94.30780029,United States,United States
John F Kennedy Memorial Airport,ASX,46.54850006,-90.91899872,United States,United States
Ashley Municipal Airport,ASY,46.02389908,-99.3526001,United States,United States
Artesia Municipal Airport,ATS,32.85250092,-104.4680023,United States,United States
Austin Municipal Airport,AUM,43.66500092,-92.93340302,United States,United States
Auburn Municipal Airport,AUN,38.95479965,-121.0820007,United States,United States
West Memphis Municipal Airport,AWM,35.13510132,-90.23439789,United States,United States
Algona Municipal Airport,AXG,43.07789993,-94.27200317,United States,United States
Altus Quartz Mountain Regional Airport,AXS,34.697952,-99.3385,United States,United States
Neil Armstrong Airport,AXV,40.49340057,-84.29889679,United States,United States
Angel Fire Airport,AXX,36.42200089,-105.2900009,United States,United States
Arnold Air Force Base,TUH,35.39260101,-86.08580017,United States,United States
Benson Municipal Airport,BBB,45.33190155,-95.65059662,United States,United States
Marlboro County Jetport H.E. Avent Field,BTN,34.62170029,-79.73439789,United States,United States
Virginia Tech Montgomery Executive Airport,BCB,37.20759964,-80.40779877,United States,United States
Blanding Municipal Airport,BDG,37.58330154,-109.4830017,United States,United States
Southwest Michigan Regional Airport,BEH,42.12860107,-86.42849731,United States,United States
Virgil I Grissom Municipal Airport,BFR,38.84000015,-86.44539642,United States,United States
Kahama Airstrip,KBH,-3.847,32.6865,Tanzania,Tanzania
Wayne County Airport,BJJ,40.87480164,-81.88829803,United States,United States
Allen C Perkinson Blackstone Army Air Field,BKT,37.07419968,-77.95749664,United States,United States
Brookings Regional Airport,BKX,44.304798,-96.816902,United States,United States
Monmouth Executive Airport,BLM,40.18690109,-74.12490082,United States,United States
Blue Canyon Nyack Airport,BLU,39.27500153,-120.7099991,United States,United States
Kabwum,KBM,-6.155472222,147.1914722,Papua Niugini,Papua Niugini
Berlin Regional Airport,BML,44.57540131,-71.17590332,United States,United States
Barnwell Regional Airport,BNL,33.25780106,-81.38829803,United States,United States
Boone Municipal Airport,BNW,42.04959869,-93.84760284,United States,United States
Big Spring Mc Mahon-Wrinkle Airport,HCA,32.212601,-101.522003,United States,United States
Samuels Field,BRY,37.81430054,-85.49960327,United States,United States
Skypark Airport,BTF,40.86940002,-111.927002,United States,United States
Britton Municipal Airport,TTO,45.81520081,-97.74310303,United States,United States
Pittsburgh/Butler Regional Airport,BTP,40.776901,-79.949699,United States,United States
Beatty Airport,BTY,36.86109924,-116.7870026,United States,United States
Cram Field,BUB,41.77669907,-99.14969635,United States,United States
Butler Memorial Airport,BUM,38.28979874,-94.34010315,United States,United States
Bartlesville Municipal Airport,BVO,36.76250076,-96.01119995,United States,United States
Batesville Regional Airport,BVX,35.7262001,-91.64730072,United States,United States
Brawley Municipal Airport,BWC,32.99290085,-115.5169983,United States,United States
Brownwood Regional Airport,BWD,31.79360008,-98.95649719,United States,United States
Harry Stern Airport,WAH,46.24409866,-96.60739899,United States,United States
Bowman Regional Airport,BWM,46.1655193,-103.30075,United States,United States
George R Carr Memorial Air Field,BXA,30.81369972,-89.86499786,United States,United States
Johnson County Airport,BYG,44.3810997,-106.7220001,United States,United States
Grand Geneva Resort Airport,XES,42.614899,-88.389603,United States,United States
Plymouth Municipal Airport,PLY,41.36510086,-86.30049896,United States,United States
New Coalinga Municipal Airport,CLG,36.1631012,-120.2939987,United States,United States
Wexford County Airport,CAD,44.275749,-85.421534,United States,United States
Shalz Field,CBK,39.42750168,-101.0469971,United States,United States
Caledonia County Airport,LLX,44.56909943,-72.01799774,United States,United States
Cessna Aircraft Field,CEA,37.64860153,-97.25060272,United States,United States
Mettel Field,CEV,39.69850159,-85.12969971,United States,United States
Kyle Oakley Field,CEY,36.66460037,-88.37280273,United States,United States
Tuscola Area Airport,TZC,43.45880127,-83.44550323,United States,United States
Greenlee County Airport,CFT,32.957039,-109.211397,United States,United States
Cambridge Dorchester Airport,CGE,38.53929901,-76.03040314,United States,United States
College Park Airport,CGS,38.98059845,-76.92230225,United States,United States
Chickasha Municipal Airport,CHK,35.09740067,-97.96769714,United States,United States
Cairo Regional Airport,CIR,37.0644989,-89.21959686,United States,United States
Kegelman AF Aux Field,CKA,36.7439003,-98.12310028,United States,United States
Fletcher Field,CKM,34.29970169,-90.51229858,United States,United States
Crookston Municipal Kirkwood Field,CKN,47.84170151,-96.62159729,United States,United States
Clinton Regional Airport,CLK,35.53829956,-98.93270111,United States,United States
Cliff Hatfield Memorial Airport,CLR,33.13150024,-115.5210037,United States,United States
Sparta Fort Mc Coy Airport,CMY,43.958302,-90.7379,United States,United States
Claremont Municipal Airport,CNH,43.37039948,-72.36869812,United States,United States
Merritt Island Airport,COI,28.34160042,-80.6855011,United States,United States
Coleman Municipal Airport,COM,31.84110069,-99.4036026,United States,United States
Compton Woodley Airport,CPM,33.88999939,-118.2440033,United States,United States
St Louis Downtown Airport,CPS,38.5707016,-90.15619659,United States,United States
Colorado Creek Airport,KCR,63.56769943,-155.9889984,United States,United States
Corcoran Airport,CRO,36.102502,-119.595001,United States,United States
Z M Jack Stell Field,CRT,33.17829895,-91.88020325,United States,United States
Roscoe Turner Airport,CRX,34.91500092,-88.60350037,United States,United States
Creston Municipal Airport,CSQ,41.02140045,-94.36329651,United States,United States
Sharp County Regional Airport,CKK,36.26490021,-91.56259918,United States,United States
Kickapoo Downtown Airport,KIP,33.85779953,-98.49040222,United States,United States
Carson Airport,CSN,39.19219971,-119.7340012,United States,United States
Dimmit County Airport,CZT,28.52219963,-99.82360077,United States,United States
Tioga Municipal Airport,VEX,48.38050079,-102.8980026,United States,United States
Decorah Municipal Airport,DEH,43.27550125,-91.73940277,United States,United States
Defiance Memorial Airport,DFI,41.33750153,-84.42880249,United States,United States
Converse County Airport,DGW,42.79719925,-105.3860016,United States,United States
Dillon County Airport,DLL,34.44910049,-79.36859894,United States,United States
Dillon Airport,DLN,45.25540161,-112.5530014,United States,United States
Sedalia Memorial Airport,DMO,38.70740128,-93.17590332,United States,United States
Denison Municipal Airport,DNS,41.9864006,-95.38069916,United States,United States
Kandep Airport,KDP,-5.840611111,143.5072222,Papua Niugini,Papua Niugini
Michael AAF (Dugway Proving Ground) Airport,DPG,40.19940186,-112.9369965,United States,United States
Kamberatoro Airport,KDQ,-3.600556,141.051667,Papua Niugini,Papua Niugini
Kamaran Downs Airport,KDS,-24.3388,139.2785,Australia,Australia
Dansville Municipal Airport,DSV,42.57089996,-77.71309662,United States,United States
Detroit Lakes Airport - Wething Field,DTL,46.82519913,-95.88569641,United States,United States
Eaker Field,DUA,33.94229889,-96.39450073,United States,United States
Davenport Municipal Airport,DVN,41.61029816,-90.58830261,United States,United States
Slayton Municipal Airport,NSL,43.98680115,-95.7826004,United States,United States
Ol Seki Airstrip,OSJ,-1.378382,35.378453,Kenya,Kenya
Olare Orok Airfield,OLG,-1.324213,35.246106,Kenya,Kenya
Mara North Conservancy Airstrip,HKR,-1.14542,35.124922,Kenya,Kenya
Angama Airport,ANA,-1.27156,34.955513,Kenya,Kenya
Kerio Valley Airport,KRV,0.319638014,35.66255951,Kenya,Kenya
Kiunga Airport,KIU,-1.743829012,41.48434448,Kenya,Kenya
Liboi Airport,LBK,0.348333001,40.88169861,Kenya,Kenya
Lake Baringo Airport,LBN,0.666103005,36.10419083,Kenya,Kenya
Lake Rudolf Airport,LKU,3.416666985,35.8833313,Kenya,Kenya
Mumias Airport,MUM,0.355399,34.528234,Kenya,Kenya
Roy Hurd Memorial Airport,MIF,31.58250046,-102.9089966,United States,United States
Crane County Airport,CCG,31.4151001,-102.362999,United States,United States
Ohkay Owingeh Airport,ESO,36.02999878,-106.0459976,United States,United States
Whiteriver Airport,WTR,33.8125,-109.9869995,United States,United States
Bagdad Airport,BGT,34.59590149,-113.1699982,United States,United States
Phifer Airfield,EAN,42.0555,-104.929001,United States,United States
Webster City Municipal Airport,EBS,42.43659973,-93.86889648,United States,United States
Mondell Field,ECS,43.885399,-104.318001,United States,United States
Northeastern Regional Airport,EDE,36.02769852,-76.56710052,United States,United States
Northeast Kingdom International Airport,EFK,44.888802,-72.229202,United States,United States
Jefferson Municipal Airport,EFW,42.0102005,-94.34259796,United States,United States
Keglsugl Airport,KEG,-5.832777778,145.0972222,Papua Niugini,Papua Niugini
Addington Field / Elizabethtown Regional Airport,EKX,37.686001,-85.925003,United States,United States
Eagle Lake Airport,ELA,29.60059929,-96.32189941,United States,United States
Bowers Field,ELN,47.03300095,-120.5309982,United States,United States
"Wellsville Municipal Arpt,Tarantine Field",ELZ,42.10950089,-77.98999786,United States,United States
Kemmerer Municipal Airport,EMM,41.82410049,-110.5569992,United States,United States
Captain Jack Thomas El Dorado Airport,EDK,37.77410126,-96.81759644,United States,United States
Errol Airport,ERR,44.79249954,-71.16419983,United States,United States
Estherville Municipal Airport,EST,43.40739822,-94.74639893,United States,United States
Easton State Airport,ESW,47.25419998,-121.185997,United States,United States
Eastland Municipal Airport,ETN,32.41350174,-98.80979919,United States,United States
Eveleth Virginia Municipal Airport,EVM,47.42509842,-92.49849701,United States,United States
Kanabea Airport,KEX,-7.538888889,145.905,Papua Niugini,Papua Niugini
Wilbarger County Airport,WIB,34.22570038,-99.28379822,United States,United States
Farmington Regional Airport,FAM,37.76110077,-90.4285965,United States,United States
Faribault Municipal Airport-Liz Wall Strohfus Field,FBL,44.32844,-93.312534,United States,United States
Fairbury Municipal Airport,FBY,40.18299866,-97.16929626,United States,United States
Fresno Chandler Executive Airport,FCH,36.732399,-119.82,United States,United States
Forrest City Municipal Airport,FCY,34.94200134,-90.77500153,United States,United States
Frederick Regional Airport,FDR,34.35200119,-98.98390198,United States,United States
Fairfield Municipal Airport,FFL,41.05329895,-91.97889709,United States,United States
Fergus Falls Municipal Airport - Einar Mickelson Field,FFM,46.28440094,-96.15670013,United States,United States
Franklin Regional Airport,FKN,36.698101,-76.903801,United States,United States
Fallon Municipal Airport,FLX,39.49909973,-118.7490005,United States,United States
Fillmore Municipal Airport,FIL,38.95830154,-112.362999,United States,United States
French Lick Municipal Airport,FRH,38.50619888,-86.63690186,United States,United States
Fairmont Municipal Airport,FRM,43.64390183,-94.41560364,United States,United States
Front Royal Warren County Airport,FRR,38.91749954,-78.25350189,United States,United States
Fort Sumner Municipal Airport,FSU,34.48339844,-104.2170029,United States,United States
Fort Madison Municipal Airport,FMS,40.659302,-91.326797,United States,United States
Forest City Municipal Airport,FXY,43.23469925,-93.62409973,United States,United States
Fayetteville Municipal Airport,FYM,35.05970001,-86.56400299,United States,United States
Gage Airport,GAG,36.29550171,-99.77639771,United States,United States
Walter J. Koladza Airport,GBR,42.18420029,-73.40319824,United States,United States
Grant Co Regional/Ogilvie Field,JDA,44.40420151,-118.9629974,United States,United States
Greeneville Municipal Airport,GCY,36.193001,-82.815102,United States,United States
Gardner Municipal Airport,GDM,42.54999924,-72.01609802,United States,United States
Centerville Municipal Airport,GHM,35.83739853,-87.44539642,United States,United States
Port Meadville Airport,MEJ,41.62649918,-80.21469879,United States,United States
Gatlinburg-Pigeon Forge Airport,GKT,35.85779953,-83.52870178,United States,United States
Gooding Municipal Airport,GNG,42.91719818,-114.7649994,United States,United States
Guthrie-Edmond Regional Airport,GOK,35.84980011,-97.41560364,United States,United States
Greenwood County Airport,GRD,34.24869919,-82.15910339,United States,United States
Greenville Airport,GRE,38.83620071,-89.37840271,United States,United States
Gordon Municipal Airport,GRN,42.80599976,-102.1750031,United States,United States
Goshen Municipal Airport,GSH,41.52640152,-85.79290009,United States,United States
Grantsburg Municipal Airport,GTG,45.79809952,-92.66439819,United States,United States
Glenwood Springs Municipal Airport,GWS,39.50830078,-107.310997,United States,United States
North Texas Regional Airport/Perrin Field,PNX,33.71409988,-96.67369843,United States,United States
Glacier Creek Airport,KGZ,61.45510101,-142.3809967,United States,United States
Marion County Rankin Fite Airport,HAB,34.11759949,-87.99819946,United States,United States
Three Rivers Municipal Dr Haines Airport,HAI,41.95980072,-85.59339905,United States,United States
Thompson-Robbins Airport,HEE,34.576571,-90.67616,United States,United States
Mackall Army Air Field,HFF,35.036288,-79.497755,United States,United States
Stan Stamper Municipal Airport,HUJ,34.03480148,-95.54190063,United States,United States
Mount Washington Regional Airport,HIE,44.367637,-71.544502,United States,United States
Blytheville Municipal Airport,HKA,35.94039917,-89.83080292,United States,United States
Hawkins Field,HKS,32.33449936,-90.22219849,United States,United States
Hillenbrand Industries Airport,HLB,39.3445015,-85.25830078,United States,United States
Park Township Airport,HLM,42.795898,-86.162003,United States,United States
Hemet Ryan Airport,HMT,33.73400116,-117.0230026,United States,United States
Huntingburg Airport,HNB,38.24900055,-86.9536972,United States,United States
Hampton Municipal Airport,HPT,42.72370148,-93.2263031,United States,United States
Baytown Airport,HPY,29.78610039,-94.95269775,United States,United States
Hermiston Municipal Airport,HES,45.828223,-119.259024,United States,United States
Billy Mitchell Airport,HNC,35.23279953,-75.61779785,United States,United States
Hot Springs County Airport,THP,43.713602,-108.389687,United States,United States
Ingalls Field,HSP,37.95140076,-79.83390045,United States,United States
Hawthorne Industrial Airport,HTH,38.544399,-118.634002,United States,United States
East Hampton Airport,HTO,40.95959854,-72.25180054,United States,United States
Lawrence County Airpark,HTW,38.4193,-82.494301,United States,United States
Houma Terrebonne Airport,HUM,29.56649971,-90.66040039,United States,United States
Hanksville Airport,HVE,38.41799927,-110.7040024,United States,United States
Brookhaven Airport,WSH,40.82189941,-72.86940002,United States,United States
Northeast Ohio Regional Airport,JFN,41.77799988,-80.69550323,United States,United States
Schenck Field,ICL,40.72180176,-95.02639771,United States,United States
Indiana County/Jimmy Stewart Fld/ Airport,IDI,40.63219833,-79.10549927,United States,United States
Pine Ridge Airport,XPR,43.02249908,-102.5110016,United States,United States
Iowa Falls Municipal Airport,IFA,42.47079849,-93.26999664,United States,United States
Kilwa Airport,KIL,-9.2886,28.3269,République démocratique du Congo,République démocratique du Congo
Skylark Field,ILE,31.08580017,-97.68650055,United States,United States
Madison Municipal Airport,MDN,38.75889969,-85.46549988,United States,United States
Kira Airport,KIQ,-8.065111111,147.3320278,Papua Niugini,Papua Niugini
Kirsch Municipal Airport,IRS,41.81330109,-85.43900299,United States,United States
Schoolcraft County Airport,ISQ,45.97460175,-86.17179871,United States,United States
Wiscasset Airport,ISS,43.96139908,-69.71260071,United States,United States
Cherokee County Airport,JKV,31.86930084,-95.2173996,United States,United States
Mesa Del Rey Airport,KIC,36.22800064,-121.1220016,United States,United States
Furnace Creek Airport,DTH,36.463799,-116.880997,United States,United States
Borrego Valley Airport,BXS,33.25899887,-116.3209991,United States,United States
Big Bear City Airport,RBF,34.26380157,-116.8560028,United States,United States
Lemmon Municipal Airport,LEM,45.91870117,-102.1060028,United States,United States
Laguna Army Airfield,LGF,32.86000061,-114.3970032,United States,United States
Triangle North Executive Airport,LFN,36.0233,-78.330299,United States,United States
Louisa County Airport/Freeman Field,LOW,38.00979996,-77.9701004,United States,United States
Challis Airport,CHL,44.522999,-114.218002,United States,United States
Lonesome Pine Airport,LNP,36.98749924,-82.52999878,United States,United States
Pickens County Airport,LQK,34.81000137,-82.70290375,United States,United States
Le Mars Municipal Airport,LRJ,42.77799988,-96.1937027,United States,United States
Lordsburg Municipal Airport,LSB,32.33349991,-108.6920013,United States,United States
Los Banos Municipal Airport,LSN,37.06290054,-120.8690033,United States,United States
Hesler Noble Field,LUL,31.67259979,-89.17220306,United States,United States
Brunswick Municipal Airport,LVL,36.7728,-77.794296,United States,United States
Wells Municipal Airport/Harriet Field,LWL,41.11709976,-114.9219971,United States,United States
Lawrenceville Vincennes International Airport,LWV,38.7643013,-87.60549927,United States,United States
Lyons-Rice County Municipal Airport,LYO,38.34280014,-98.22689819,United States,United States
Poplarville Pearl River County Airport,PCU,30.7859993,-89.50450134,United States,United States
Malta Airport,MLK,48.3669014,-107.9189987,United States,United States
Macon Downtown Airport,MAC,32.82210159,-83.56199646,United States,United States
Malden Regional Airport,MAW,36.6006012,-89.99220276,United States,United States
Koinambe Airport,KMB,-5.4875,144.6069444,Papua Niugini,Papua Niugini
Bruce Campbell Field,DXE,32.438702,-90.103104,United States,United States
Omar N Bradley Airport,MBY,39.464393,-92.428365,United States,United States
Mackinac Island Airport,MCD,45.86489868,-84.63729858,United States,United States
Midland Airpark,MDD,32.03649902,-102.1009979,United States,United States
Madison Municipal Airport,XMD,44.01599884,-97.08589935,United States,United States
Taylor County Airport,MDF,45.10100174,-90.30329895,United States,United States
Laurinburg Maxton Airport,MXE,34.791901,-79.365799,United States,United States
Minden-Tahoe Airport,MEV,39.00030136,-119.7509995,United States,United States
Kamina Airport,KMF,-7.64925,145.9569444,Papua Niugini,Papua Niugini
Accomack County Airport,MFV,37.64690018,-75.76110077,United States,United States
Moultrie Municipal Airport,MGR,31.0848999,-83.80329895,United States,United States
Marshall Memorial Municipal Airport,MHL,39.09579849,-93.20290375,United States,United States
Shafter Airport - Minter Field,MIT,35.507401,-119.192002,United States,United States
Ocean County Airport,MJX,39.92750168,-74.29239655,United States,United States
Southwest Minnesota Regional Airport - Marshall/Ryan Field,MML,44.45050049,-95.82189941,United States,United States
Selfs Airport,MMS,34.23149872,-90.28959656,United States,United States
Marion Municipal Airport,MNN,40.61619949,-83.06349945,United States,United States
Petit Jean Park Airport,MPJ,35.138901,-92.909202,United States,United States
Mount Pleasant Municipal Airport,MPZ,40.94660187,-91.51110077,United States,United States
Maury County Airport,MRC,35.55410004,-87.17890167,United States,United States
Sullivan County International Airport,MSV,41.701596,-74.794997,United States,United States
Coles County Memorial Airport,MTO,39.477901,-88.279198,United States,United States
Manitowoc County Airport,MTW,44.128799,-87.680602,United States,United States
Muscatine Municipal Airport,MUT,41.367803,-91.148201,United States,United States
Monroe County Aeroplex Airport,MVC,31.458,-87.350996,United States,United States
Montevideo Chippewa County Airport,MVE,44.969101,-95.710297,United States,United States
Middletown Regional Airport,MWO,39.530998,-84.395302,United States,United States
Manila Municipal Airport,MXA,35.894402,-90.154602,United States,United States
Montgomery-Gibbs Executive Airport,MYF,32.8157,-117.139999,United States,United States
Marion Municipal Airport,MZZ,40.48989868,-85.67970276,United States,United States
Cortland County Chase Field,CTX,42.59260178,-76.21489716,United States,United States
Sidney Municipal Airport,SXY,42.30260086,-75.41600037,United States,United States
Stroudsburg Pocono Airport,ESP,41.03580093,-75.16059875,United States,United States
Naval Outlying Field Barin,NHX,30.38909912,-87.63529968,United States,United States
Dahlgren Naval Surface Warfare Center Airport,DGN,38.33250046,-77.03720093,United States,United States
Whitehouse Naval Outlying Field,NEN,30.35390091,-81.87190247,United States,United States
Naval Outlying Field Imperial Beach (Ream Field),NRS,32.5667,-117.116997,United States,United States
Nervino Airport,NVN,39.81850052,-120.3529968,United States,United States
Columbia Airport,COA,38.03039932,-120.4150009,United States,United States
Oakdale Airport,ODC,37.75630188,-120.8000031,United States,United States
Yerington Municipal Airport,EYR,39.0041008,-119.1579971,United States,United States
A L Mangham Jr. Regional Airport,OCH,31.57799911,-94.70950317,United States,United States
O'Neal Airport,OEA,38.69139862,-87.55220032,United States,United States
L O Simenstad Municipal Airport,OEO,45.31000137,-92.69190216,United States,United States
Searle Field,OGA,41.11949921,-101.7699966,United States,United States
Lt Warren Eaton Airport,OIC,42.5666008,-75.52410126,United States,United States
Winchester Regional Airport,WGO,39.14350128,-78.14440155,United States,United States
Omak Airport,OMK,48.46440125,-119.5179977,United States,United States
Kakoro(Koroko) Airstrip,KOR,-7.834666667,146.5335,Papua Niugini,Papua Niugini
University of Oklahoma Westheimer Airport,OUN,35.2456,-97.472099,United States,United States
Oroville Municipal Airport,OVE,39.4878006,-121.6220016,United States,United States
Owatonna Degner Regional Airport,OWA,44.12340164,-93.26059723,United States,United States
Central Maine Airport of Norridgewock,OWK,44.71549988,-69.86650085,United States,United States
Ocean City Municipal Airport,OCE,38.3103981,-75.12400055,United States,United States
Miami University Airport,OXD,39.50230026,-84.78440094,United States,United States
St Marys Municipal Airport,STQ,41.41249847,-78.50260162,United States,United States
Samjiyŏn Airport,YJS,41.907132,128.409834,조선민주주의인민공화국,조선민주주의인민공화국
Bisbee Municipal Airport,BSQ,31.36400032,-109.8830032,United States,United States
Polacca Airport,PXL,35.79169846,-110.4229965,United States,United States
San Carlos Apache Airport,GLB,33.35309982,-110.6669998,United States,United States
Holbrook Municipal Airport,HBK,34.94070053,-110.1380005,United States,United States
Cochise County Airport,CWX,32.24539948,-109.8949966,United States,United States
Payson Airport,PJB,34.25680161,-111.3389969,United States,United States
Yapsiei Airport,KPE,-4.628055556,141.0941667,Papua Niugini,Papua Niugini
Kirk Field,PGR,36.06290054,-90.50779724,United States,United States
Robert F Swinnie Airport,ADR,33.4516983,-79.52619934,United States,United States
Park Falls Municipal Airport,PKF,45.95500183,-90.42440033,United States,United States
Kapal Airport,KPL,-8.630184,142.823756,Papua Niugini,Papua Niugini
M. Graham Clark Downtown Airport,PLK,36.62590027,-93.22889709,United States,United States
St Clair County Airport,PLR,33.55879974,-86.24909973,United States,United States
Princeton Municipal Airport,PNN,45.20069885,-67.56439972,United States,United States
Powell Municipal Airport,POY,44.86719894,-108.7929993,United States,United States
La Porte Municipal Airport,LPO,41.57249832,-86.73449707,United States,United States
Trent Lott International Airport,PGL,30.46279907,-88.52919769,United States,United States
Perry Municipal Airport,PRO,41.82799911,-94.15989685,United States,United States
New River Valley Airport,PSK,37.13729858,-80.67849731,United States,United States
Palestine Municipal Airport,PSN,31.77969933,-95.70629883,United States,United States
Stevens Field,PGO,37.28630066,-107.0559998,United States,United States
Harry P Williams Memorial Airport,PTN,29.70949936,-91.33899689,United States,United States
Porterville Municipal Airport,PTV,36.02959824,-119.0630035,United States,United States
Heritage Field,PTW,40.239601,-75.556702,United States,United States
Placerville Airport,PVF,38.7242012,-120.7529984,United States,United States
Hale County Airport,PVW,34.16809845,-101.7170029,United States,United States
Sher-Wood Airport,PWD,48.79029846,-104.5339966,United States,United States
Kol Airport,KQL,-5.731166667,144.846,Papua Niugini,Papua Niugini
Roseburg Regional Airport,RBG,43.23880005,-123.3560028,United States,United States
Lowcountry Regional Airport,RBW,32.92100143,-80.64060211,United States,United States
H H Coffield Regional Airport,RCK,30.63159943,-96.98970032,United States,United States
Fulton County Airport,RCR,41.06560135,-86.18170166,United States,United States
Nartron Field,RCT,43.90000153,-85.51670074,United States,United States
Rooke Field,RFG,28.2936,-97.322998,United States,United States
Karawari Airstrip,KRJ,-4.596666667,143.5225,Papua Niugini,Papua Niugini
Rockwood Municipal Airport,RKW,35.92229843,-84.68969727,United States,United States
Warren County Memorial Airport,RNC,35.69869995,-85.84380341,United States,United States
Rogers Municipal Airport-Carter Field,ROG,36.37229919,-94.10690308,United States,United States
Roseau Municipal Rudy Billberg Field,ROX,48.85599899,-95.6969986,United States,United States
Rice Lake Regional Airport - Carl's Field,RIE,45.418999,-91.773499,United States,United States
Roundup Airport,RPX,46.475095,-108.541497,United States,United States
Roben Hood Airport,WBR,43.72259903,-85.50409698,United States,United States
El Reno Regional Airport,RQO,35.47269821,-98.00579834,United States,United States
